0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.7007965,0.36013755,-0.14911748,-0.5691539,0.21469843,0.5076837,0.30843776,-0.42881936,0.5745657,-0.5657019,-0.1149637,-0.61000365,-0.11476705,0.3780321,-0.5867449,0.082450375,0.33190027,-0.14712033,-0.5340932,-0.3899195,-0.1737185,-0.61341184,0.78860426,0.6770781,0.20885508,0.43501902,0.6315802,-0.42737633,-0.40220582,0.49262533,-0.010003703,0.47999725
0.7916204,0.43013486,-0.22641537,-0.55371785,0.20690979,0.6434037,0.24468729,-0.45640215,0.68626875,-0.6545394,0.3436533,-0.630303,-0.16940406,0.35643053,-0.6845914,0.19081101,0.35511965,-0.6544537,-0.5281288,-0.4502206,-0.11807666,-0.63906616,0.8019834,0.6890173,0.52585095,0.4228966,0.6985075,-0.51841456,-0.42394966,0.45946085,0.002381636,0.46192324
0.7929875,0.43617487,-0.16815989,-0.5337409,0.19631273,0.6326632,0.25032058,-0.45205474,0.6845337,-0.6636538,0.23984139,-0.62456447,-0.22621532,0.3828155,-0.6679412,0.15429518,0.32024807,-0.5905513,-0.5247739,-0.4410578,-0.09874068,-0.62363195,0.7881029,0.68779975,0.47827446,0.44272098,0.6806497,-0.5726556,-0.40984672,0.46185338,0.027949532,0.46285954
0.792216,0.44967002,-0.24617757,-0.54720443,0.15663794,0.63174987,0.19687413,-0.44582158,0.6789857,-0.6468791,0.34181923,-0.63559777,-0.14701512,0.36023334,-0.6788155,0.15385313,0.3401753,-0.6456924,-0.50467086,-0.4327176,-0.08493168,-0.63799185,0.78768295,0.67956865,0.5160462,0.44363493,0.68289196,-0.5599319,-0.3952049,0.44246754,-0.03537626,0.48862654
0.79338175,0.45088583,-0.2272272,-0.5255102,0.2047772,0.6247544,0.31928688,-0.46018422,0.6832739,-0.6742357,0.28007466,-0.61888313,-0.2203263,0.36943886,-0.6653085,0.17291383,0.3471108,-0.63879734,-0.55126816,-0.43043393,-0.14113556,-0.61881864,0.7809224,0.6951784,0.45410582,0.4365681,0.67968124,-0.58957237,-0.42486152,0.47365692,0.049148846,0.4447565
0.7517027,0.39994228,-0.088785276,-0.5279537,0.22572201,0.62415195,0.21468039,-0.46772105,0.66904163,-0.67687035,0.20797579,-0.58741057,-0.30603242,0.39693835,-0.6532767,0.19488429,0.29015067,-0.5699748,-0.53060764,-0.43110192,-0.10814658,-0.5949713,0.7753906,0.6742544,0.4789173,0.41232184,0.6583688,-0.5410818,-0.40262967,0.47848508,0.045301903,0.3812864
0.7952081,0.4365985,-0.17809676,-0.52605534,0.16391374,0.6243114,0.2426984,-0.41845408,0.676008,-0.6153776,0.26857734,-0.6223293,-0.20857023,0.36467025,-0.663567,0.15856268,0.33997867,-0.5502729,-0.4733165,-0.42718673,-0.07069625,-0.6201973,0.7712973,0.6686423,0.49422082,0.44316825,0.6743466,-0.53998744,-0.37779915,0.42873633,-0.0569017,0.46148533
0.79432434,0.45697397,-0.27783924,-0.5412852,0.18509975,0.63094217,0.25502336,-0.4386048,0.6769488,-0.63599473,0.39202163,-0.62857014,-0.06540836,0.32483944,-0.6816344,0.16599104,0.36058462,-0.6615938,-0.5043169,-0.431462,-0.08611951,-0.6331327,0.7781964,0.6786718,0.5268451,0.4316167,0.67549616,-0.5264275,-0.41143614,0.44210356,-0.02814001,0.4594722
0.7930092,0.42877838,-0.26558927,-0.55098736,0.21989618,0.64503866,0.27699155,-0.4571204,0.68513757,-0.65294063,0.38858965,-0.6253399,-0.036920678,0.28892186,-0.6858839,0.21029694,0.3596911,-0.6606615,-0.53800064,-0.4538949,-0.12991308,-0.6389182,0.79964143,0.68925434,0.53974396,0.4054541,0.69394463,-0.49639037,-0.43988466,0.45900732,0.057047345,0.42883304
0.80601245,0.44042146,-0.22761299,-0.53527766,0.19895402,0.635098,0.32878503,-0.45794603,0.69203323,-0.6750992,0.2779068,-0.6318845,-0.18232486,0.37331462,-0.6785284,0.16491595,0.35204723,-0.658488,-0.5593896,-0.4372348,-0.15915394,-0.62592584,0.78959346,0.70401484,0.45886442,0.4430271,0.69360036,-0.58210796,-0.42918167,0.47487265,0.05948057,0.45611814
0.80807954,0.43652296,-0.31695333,-0.5491727,0.19197065,0.63126904,0.30944017,-0.43629667,0.6852176,-0.64346045,0.39732704,-0.6283601,0.12229211,0.30983004,-0.6973551,0.17281239,0.37391546,-0.68961746,-0.56528103,-0.4347443,-0.17876922,-0.64100355,0.79545677,0.69525576,0.51098657,0.42052042,0.71104795,-0.3970441,-0.419015,0.4441631,-0.034867853,0.43579862
0.78051573,0.41610977,-0.121582,-0.5345112,0.22829652,0.6320024,0.24928385,-0.46258906,0.68266964,-0.67186034,0.23568486,-0.6078924,-0.27487952,0.38995364,-0.6611387,0.18549608,0.30262294,-0.58600855,-0.53281957,-0.4449807,-0.106786236,-0.6123983,0.7846458,0.68401814,0.48982623,0.4205932,0.67542166,-0.5591252,-0.40738648,0.46933654,0.04806716,0.41466078
0.77189195,0.3683345,-0.12581573,-0.5364774,0.21590528,0.63575965,0.3161399,-0.45113388,0.6743519,-0.6516194,0.17937773,-0.606875,-0.183859,0.39036313,-0.6676107,0.18658058,0.31755993,-0.57985336,-0.5554486,-0.43264142,-0.17965336,-0.6029123,0.78182214,0.68792826,0.43275076,0.41889504,0.67923725,-0.5124513,-0.42912138,0.48121962,0.08875531,0.40981773
0.7763822,0.40027782,-0.2104297,-0.5463816,0.21726072,0.6278471,0.34479007,-0.45876804,0.6777067,-0.6776921,0.17742878,-0.6166829,-0.15062305,0.34755692,-0.6797265,0.20287897,0.33010602,-0.6429719,-0.5808683,-0.4292067,-0.21236148,-0.609404,0.789254,0.699438,0.39056152,0.42002475,0.68069154,-0.52981997,-0.4334746,0.49311036,0.13169333,0.39630663
0.071287006,-0.43435356,0.4974381,-0.2627923,0.6210862,-0.36798283,-0.09037914,-0.47972775,0.10222144,0.25592175,0.1551248,-0.23144613,0.5540924,-0.57758677,0.2984238,-0.5694987,0.48094165,0.055613328,0.571512,-0.015447337,-0.28343192,0.47294036,-0.5442376,-0.45114264,-0.21964824,-0.021650067,-0.5074941,0.29805493,-0.6204799,0.57912844,0.38175666,-0.5253536
0.045924176,-0.39755797,0.44497666,-0.247758,0.56985426,-0.4478871,0.03136573,-0.43665358,0.042423613,0.2864379,0.151546,-0.20556672,0.61262345,-0.57603914,0.4698259,-0.6200807,0.46858287,0.2414159,0.5561672,-0.03731025,-0.23966748,0.44796288,-0.47902367,-0.38234237,-0.2740104,0.017321154,-0.51093394,0.21807232,-0.5717479,0.5599452,0.33980474,-0.44480366
0.3343833,-0.066568725,-0.28943118,-0.5459409,0.4759626,-0.518215,0.36695027,-0.46319106,0.2963241,-0.44206575,0.40773326,-0.5353069,0.46550345,-0.44519228,0.1798839,-0.42678,0.49646202,-0.6056483,-0.49765247,-0.28744885,-0.31141564,-0.110943474,0.7180563,0.6570327,-0.33984265,0.22334175,0.36863804,0.2798927,-0.6422556,0.56912535,0.22728747,-0.15065631
0.69153565,0.41932294,-0.23920181,-0.47162372,0.1537764,0.50843656,0.30485672,-0.39581162,0.6277016,-0.61110014,0.20121081,-0.565382,-0.21830094,0.3018253,-0.64036155,0.2001251,0.30149952,-0.5468305,-0.5235776,-0.36492735,-0.14819732,-0.5673387,0.73893386,0.627788,0.23422956,0.41764227,0.6023539,-0.48078197,-0.38656104,0.47224396,0.08087763,0.42224973
0.6823144,0.35434937,-0.2837252,-0.58447784,0.24891336,0.2810576,0.34307116,-0.44024724,0.5802451,-0.5699849,0.24795976,-0.6209504,0.12853079,0.28325373,-0.6295996,0.12379688,0.42882723,-0.677966,-0.59945935,-0.405257,-0.24444143,-0.64032453,0.8171097,0.70966524,0.010523723,0.42092586,0.6996694,-0.24124107,-0.4874754,0.50383127,-0.01474313,0.48249146
0.6561706,0.3744861,-0.16632132,-0.4744441,0.19410129,0.43758166,0.30653998,-0.40782368,0.60444987,-0.5814899,0.083335534,-0.54629827,-0.26577565,0.32231218,-0.63030714,0.17562854,0.2696368,-0.4145118,-0.529176,-0.3507889,-0.16231072,-0.5518884,0.7305239,0.59461457,0.14790264,0.41034523,0.56815594,-0.49506316,-0.39446503,0.49340063,0.10008338,0.39147645
0.1282274,-0.38031703,0.44707787,-0.3345916,0.62169266,-0.34208095,0.07299943,-0.5268507,0.21538755,0.2248421,-0.017129026,-0.273045,0.5253726,-0.5811694,0.4021556,-0.62862784,0.4118214,0.14008301,0.56945854,-0.113285944,-0.350756,0.44885725,-0.5536869,-0.55768186,-0.2744769,-0.10169585,-0.57543665,0.025177268,-0.6652883,0.6497167,0.4858464,-0.6139574
0.10646261,-0.4051946,0.48154894,-0.325595,0.653351,-0.44275102,0.1631095,-0.52132624,0.17153428,0.18581423,0.022292515,-0.2843824,0.5476544,-0.63145745,0.43594232,-0.63783276,0.47238174,0.06470457,0.5964093,-0.03133235,-0.34098879,0.48670837,-0.58769643,-0.55502695,-0.33366868,-0.09885587,-0.57956696,0.19036937,-0.6693328,0.64804876,0.48566818,-0.63382125
0.46265778,0.06962177,-0.08734927,-0.5126431,0.2997065,0.2712508,0.25299862,-0.47812313,0.49701092,-0.5795229,0.17204612,-0.48550382,-0.030033436,0.045063533,-0.5582871,0.19649774,0.38850203,-0.55275196,-0.54478675,-0.29543188,-0.1978664,-0.41707826,0.66671646,0.60674995,0.09227123,0.36897716,0.43767607,-0.014915418,-0.4750327,0.50889975,0.1017578,-0.16919261
0.5077223,0.30271256,-0.4304116,-0.56299275,0.37586528,-0.44171995,0.39260942,-0.45560342,0.46772087,-0.52196735,0.44277865,-0.59388226,0.35489392,-0.18592381,-0.4301351,-0.05295641,0.45983708,-0.69932187,-0.6235015,-0.3397525,-0.26785544,-0.5793533,0.79144824,0.706922,-0.24085928,0.34304973,0.6255978,0.26713613,-0.5852426,0.5177394,0.08486025,0.27822766
0.7128254,0.39672264,-0.16897316,-0.50351566,0.19131534,0.5815615,0.25252104,-0.44328517,0.641801,-0.62888736,0.24881385,-0.5699168,-0.20818423,0.3767735,-0.6498119,0.1793424,0.3130112,-0.5714854,-0.5228103,-0.40280712,-0.10656282,-0.5870041,0.76657414,0.66472715,0.35294,0.42365628,0.64289266,-0.5025198,-0.39506406,0.47369105,0.030029805,0.44105446
0.69718486,0.4019179,-0.08338607,-0.55124646,0.21953912,0.58804244,0.23677368,-0.44940814,0.6129311,-0.6360872,0.030176366,-0.59017676,-0.29139435,0.36576286,-0.6616075,0.19054976,0.33707243,-0.49843875,-0.52557075,-0.4041263,-0.12781711,-0.5976281,0.7804976,0.67017037,0.29045224,0.43230537,0.63836217,-0.43803105,-0.41291672,0.4805027,-0.03378234,0.4502474
0.58969146,0.1722515,0.043239668,-0.50826865,0.24293959,0.41439196,0.27989504,-0.47556517,0.5504832,-0.5414045,-0.16500399,-0.54035294,-0.3477631,0.44372216,-0.5718697,0.03765258,0.28241673,-0.02412042,-0.5229519,-0.3615525,-0.09674642,-0.56009144,0.75450385,0.62914217,0.09158229,0.42857605,0.54981625,-0.46851838,-0.44936612,0.5376347,0.05619087,0.41031322
0.2732837,-0.34742835,0.29941094,-0.47445467,0.4908204,-0.1996994,0.30342826,-0.5145025,0.3860392,-0.32430986,-0.12968622,-0.38562799,-0.007981565,-0.2563537,-0.07613034,-0.4006254,0.39074382,0.05525498,-0.41588056,-0.24714889,-0.36992636,0.18810286,0.067541674,-0.017918732,-0.3048191,0.19655997,-0.07917729,-0.14112465,-0.5826046,0.6291832,0.35932446,-0.5417268
0.09881807,-0.3691876,0.4652856,-0.2863389,0.63633066,-0.43325087,0.15896064,-0.5170775,0.21665153,0.22239026,0.09975411,-0.27228048,0.5319857,-0.63942784,0.3926126,-0.6034556,0.46808863,0.0905371,0.5980214,-0.078832716,-0.28647482,0.46657357,-0.5591251,-0.5584625,-0.3026465,-0.1031821,-0.5794178,0.047087867,-0.66162384,0.6362069,0.4895729,-0.5931833
0.6372258,0.2804683,-0.24165289,-0.5881656,0.24054053,-0.0024637075,0.34139803,-0.42858085,0.4806982,-0.49401668,0.14633982,-0.61272305,0.19359872,0.38993487,-0.26781994,-0.19318366,0.44481903,-0.36886415,-0.5811404,-0.34208858,-0.25437394,-0.6361291,0.8057844,0.70179003,-0.0637019,0.43283865,0.68753105,-0.15416598,-0.46479857,0.49980563,-0.09395097,0.47815058
0.5814546,0.04670027,-0.23562874,-0.61113584,0.3337773,-0.50286937,0.36749566,-0.43868044,0.37213433,-0.48850277,0.22759108,-0.6147147,0.32278407,0.28119504,0.2067919,-0.4710918,0.4997219,-0.503949,-0.6309335,-0.35625058,-0.34398952,-0.60093415,0.824686,0.72434634,-0.24468195,0.39796346,0.74367595,0.071056515,-0.55958134,0.5455506,-0.02601658,0.4365426
0.6691735,0.3584701,-0.107888445,-0.56352633,0.24308544,0.50931114,0.25064674,-0.46874088,0.5791665,-0.60475534,0.15764952,-0.58869046,-0.23157965,0.38298512,-0.5788314,0.11133828,0.40547407,-0.5239054,-0.5493307,-0.3965018,-0.17481536,-0.6166761,0.7933162,0.6787609,0.2215391,0.42202666,0.670319,-0.3811101,-0.44947654,0.48548776,-0.06598809,0.45804182
0.33805838,-0.10134323,0.12881584,-0.40040264,0.3711181,-0.066766635,0.3181679,-0.41458017,0.44366315,-0.3117129,0.042906657,-0.40871504,-0.0017270218,-0.18211709,-0.40301865,-0.09428943,0.33368778,-0.1101088,-0.33988008,-0.25002006,-0.24000582,-0.065168,0.36342037,0.040779926,-0.18518776,0.2549193,0.07377693,-0.18505926,-0.4557596,0.5474871,0.2730825,-0.22727358
0.21363446,-0.13884369,-0.12576112,-0.55010533,0.37840256,-0.49227276,0.32606766,-0.4585379,0.34788084,-0.3071323,0.25951198,-0.54210865,0.51135427,-0.17871387,0.29365632,-0.50927526,0.5118209,-0.2797249,-0.46832296,-0.27399105,-0.31723014,-0.3329307,0.7380941,0.6033058,-0.39281625,0.3124038,0.4325406,0.009761189,-0.57359123,0.5664733,0.1961672,0.22642295
0.09794848,-0.3984584,0.47054702,-0.2503084,0.6299454,-0.3770102,-0.031068562,-0.49389452,0.1732105,0.3226057,0.031749938,-0.21925494,0.49009556,-0.59770375,0.30584657,-0.5781233,0.39721707,0.16819642,0.55290014,-0.028171891,-0.33390278,0.44681102,-0.5434747,-0.55636024,-0.24056421,-0.08935834,-0.5450893,0.1427002,-0.63110846,0.6130785,0.45379388,-0.5881417
0.14636977,-0.3533393,0.42040545,-0.35002515,0.62303287,-0.4494508,0.19539654,-0.5043449,0.24540854,0.063574985,0.10618891,-0.31922597,0.5427859,-0.58755726,0.36292082,-0.6023702,0.4877779,-0.007174269,0.53640074,-0.083015285,-0.3656566,0.47003436,-0.46863732,-0.54329234,-0.32401007,-0.059982415,-0.5165053,0.14023918,-0.649067,0.6222404,0.47518405,-0.5635934
0.09054972,-0.39160588,0.45518503,-0.2984275,0.6240807,-0.33774462,-0.100594066,-0.5281298,0.12511209,0.29800832,-0.080380015,-0.21878731,0.56668544,-0.56200135,0.4742989,-0.65245557,0.36534485,0.21426608,0.6027224,-0.07490057,-0.30794194,0.4719524,-0.6306701,-0.51366913,-0.2213029,-0.08552885,-0.58860123,0.06054252,-0.659526,0.64602447,0.47050545,-0.63986516
0.73718244,0.49573448,-0.28096378,-0.46484035,0.09061303,0.5477729,0.14510103,-0.25850913,0.6051974,-0.5759395,0.3274798,-0.45157126,-0.12783623,0.37463057,-0.6564316,0.16726033,0.29210818,-0.55538976,-0.48007497,-0.33981386,-0.059687704,-0.62098664,0.743292,0.6516266,0.36177745,0.44520566,0.64113444,-0.40085736,-0.27218655,0.31805155,-0.19995287,0.5122875
0.70274955,0.47495273,-0.23304544,-0.44621846,0.09786707,0.5310515,0.114567235,-0.2524459,0.58317775,-0.5589695,0.22288121,-0.36779764,-0.19854201,0.3927548,-0.631188,0.17976764,0.23025142,-0.39808035,-0.48060006,-0.3332181,-0.031074291,-0.6018273,0.7313044,0.63962936,0.35417467,0.4334875,0.6110515,-0.48234233,-0.2647632,0.355591,-0.1757909,0.5072467
0.79837334,0.46314636,-0.21171726,-0.5405424,0.19299553,0.6404137,0.18122394,-0.4416975,0.6823607,-0.6414168,0.36934453,-0.62902385,-0.17868295,0.36166248,-0.6790216,0.19494323,0.34549096,-0.6476919,-0.49193624,-0.44582865,-0.04888459,-0.64378285,0.79504997,0.67770696,0.5235873,0.445026,0.6927085,-0.53298074,-0.3997839,0.42870402,-0.07391333,0.48127496
0.7935688,0.5318867,-0.3547304,-0.4833555,0.073761955,0.6004899,0.2372096,-0.36678362,0.67482275,-0.65766644,0.38416174,-0.62182397,-0.22269957,0.27509618,-0.6596448,0.20321316,0.34368908,-0.66680557,-0.49858648,-0.3686666,-0.13151035,-0.6245761,0.7493413,0.6548975,0.45160758,0.437177,0.6558165,-0.35158664,-0.3542661,0.37378404,-0.061969228,0.4666674
0.7722567,0.47677362,-0.21955016,-0.49101537,0.13323528,0.6023488,0.101891965,-0.36922324,0.6596701,-0.63980335,0.3215026,-0.5663941,-0.27132133,0.36244816,-0.65268046,0.18977937,0.29924273,-0.59719384,-0.48133937,-0.39398018,-0.05480542,-0.62039804,0.761093,0.6539045,0.46178347,0.43853188,0.65647036,-0.52136606,-0.33064586,0.38284513,-0.13384221,0.47525486
0.02214834,-0.0911723,0.05036059,0.3254521,-0.12295992,0.106186755,-0.028114332,0.31169865,-0.039747786,0.1806279,-0.4400526,0.53303605,-0.2566995,0.48464847,0.24512051,-0.29327977,-0.34175912,0.55866575,-0.17487882,-0.180535,0.42416012,-0.5463196,0.37530378,0.38818786,-0.05685561,0.30578488,0.24187873,-0.420617,-0.12551333,-0.22981401,-0.33698338,0.61190814
0.5980849,0.46302405,-0.26476538,-0.21086662,0.0070177363,0.1835586,0.20696159,-0.03163472,0.35200152,-0.30309096,-0.2732288,-0.30095595,-0.16351435,0.41923615,-0.39313444,-0.1206821,0.10487541,0.34786737,-0.41458192,-0.25177762,-0.028192995,-0.61385334,0.670537,0.5749322,0.04384511,0.41610152,0.5201898,-0.3354426,-0.21130022,0.21226735,-0.24510153,0.5802003
0.4046205,0.038485326,-0.16841279,-0.43135375,0.15225182,-0.39083144,0.2065674,-0.3606158,0.04887848,-0.030395836,-0.42026377,-0.3921369,0.4614655,0.54645586,0.5796282,-0.6321376,0.42263168,0.72678816,-0.37141156,-0.22606544,-0.12380197,-0.6811594,0.7700334,0.6615773,-0.2185552,0.4625886,0.6519688,-0.11757288,-0.35859385,0.38325083,-0.31804213,0.69574577
0.62679756,0.3793522,-0.064587705,-0.49950227,0.20166081,0.5043536,0.18379384,-0.40960634,0.5786629,-0.59223944,0.087091625,-0.5235647,-0.3850854,0.37585065,-0.6231066,0.23791325,0.29595503,-0.3908189,-0.5223549,-0.333816,-0.10666318,-0.5718789,0.7485791,0.6353308,0.23947455,0.41250667,0.60355794,-0.4395997,-0.38554296,0.44716513,-0.053626973,0.43075696
0.7601274,0.47665185,-0.18281853,-0.45943698,0.14251009,0.5977201,0.08152202,-0.35121462,0.6647531,-0.6585707,0.3317944,-0.54489577,-0.33626413,0.3482576,-0.6321077,0.21508215,0.27273354,-0.58584285,-0.47273225,-0.38245463,-0.042462472,-0.5994136,0.7380232,0.63137496,0.48236552,0.41540164,0.6315126,-0.56481916,-0.3203595,0.3808042,-0.08146705,0.43772638
0.8019238,0.5109325,-0.37231305,-0.537174,0.1503844,0.5898669,0.24456728,-0.40373263,0.66323286,-0.61906326,0.4205799,-0.63940996,0.016799813,0.29779473,-0.69505554,0.19847317,0.36861077,-0.7071866,-0.5201487,-0.39110258,-0.149482,-0.64902997,0.7734978,0.67721945,0.46498036,0.44053164,0.68949866,-0.23887698,-0.36477476,0.3891144,-0.14005612,0.4947993
0.7765199,0.5371726,-0.30401853,-0.47057936,0.08853075,0.588606,0.18456048,-0.33333653,0.6546913,-0.6335953,0.33710054,-0.6002503,-0.2657282,0.3065623,-0.6532944,0.20678584,0.32387015,-0.6269003,-0.4698271,-0.3679687,-0.08093267,-0.620805,0.7429709,0.64314574,0.43168023,0.44363877,0.63900334,-0.45586628,-0.34443885,0.35999075,-0.1019705,0.48496494
0.63807356,0.51042885,-0.41452363,-0.47398883,0.046526793,0.39034954,0.27913636,-0.2983489,0.5905494,-0.5641171,0.34157914,-0.59643745,-0.0014166419,0.16162863,-0.65738744,0.18770562,0.3409891,-0.64038914,-0.499615,-0.29706103,-0.17396937,-0.5960969,0.71968085,0.629953,0.102403484,0.4249223,0.61204255,0.04627216,-0.32268396,0.34900942,-0.05455544,0.47009534
0.77640235,0.4874792,-0.2752091,-0.4986312,0.121451735,0.59411776,0.17850797,-0.36559823,0.66136146,-0.6305498,0.36834946,-0.5980843,-0.2056907,0.34407377,-0.66618013,0.19005437,0.33153382,-0.6439229,-0.48990172,-0.37883937,-0.09337248,-0.6233959,0.7599871,0.6587561,0.42997837,0.44315547,0.6627706,-0.45120907,-0.33245873,0.38028342,-0.119446255,0.4809989
0.81214935,0.45547193,-0.24881387,-0.5453248,0.2196235,0.6460612,0.22434132,-0.45411423,0.69121623,-0.63836235,0.42948583,-0.6347821,-0.101867564,0.33712968,-0.68647677,0.1993641,0.35986373,-0.6691889,-0.5129151,-0.45434892,-0.068931244,-0.6564981,0.8044251,0.68646127,0.54649216,0.4228779,0.705288,-0.49358532,-0.429684,0.43698657,-0.046990175,0.4652725
0.7676438,0.5202909,-0.2539154,-0.5034904,0.15725139,0.59620917,0.122930326,-0.38454297,0.6397345,-0.62894976,0.35201293,-0.5914006,-0.25787154,0.28437424,-0.6613868,0.2364567,0.33368564,-0.6334854,-0.47537726,-0.3910575,-0.06689492,-0.62760365,0.75650465,0.6451921,0.46500438,0.42784077,0.64789027,-0.4082786,-0.35748553,0.36147964,-0.12735915,0.47055644
0.7712125,0.54401505,-0.4252566,-0.5396333,0.085838534,0.5362167,0.25792062,-0.35437065,0.6168515,-0.5777134,0.37781516,-0.64377767,0.1177268,0.2582844,-0.69977224,0.18183382,0.37103653,-0.7046458,-0.5038812,-0.36057043,-0.16517173,-0.644374,0.7585078,0.6698361,0.29778874,0.46325418,0.6733891,0.049586244,-0.34172583,0.36268723,-0.16329789,0.5336475
0.7991157,0.50009954,-0.3894486,-0.5366601,0.19094111,0.5916544,0.3182613,-0.42602098,0.67026955,-0.622219,0.42225644,-0.6417928,0.016755676,0.23358902,-0.6928036,0.20539185,0.38092664,-0.7060905,-0.5392139,-0.4196251,-0.15586454,-0.63964546,0.774552,0.68669134,0.46611017,0.43201643,0.6930179,-0.22689255,-0.42998895,0.43643007,-0.060431935,0.47110015
0.78551805,0.53302526,-0.3645907,-0.477931,0.07376328,0.5924844,0.242643,-0.35835746,0.67108196,-0.6493698,0.38414404,-0.62140083,-0.2207341,0.26383075,-0.6610047,0.20095779,0.34600082,-0.66915673,-0.4943048,-0.3617529,-0.13855311,-0.6252151,0.74914026,0.6528429,0.42808843,0.4364483,0.6552449,-0.28550592,-0.3554557,0.37145266,-0.06677094,0.47168157
0.78422606,0.5037128,-0.4421924,-0.5635715,0.20888896,0.44569933,0.36820492,-0.41096118,0.6311756,-0.61964613,0.42653757,-0.6456639,0.23387475,0.14265217,-0.71546435,0.24847758,0.38417757,-0.73429817,-0.5914277,-0.37165165,-0.22278015,-0.64161885,0.7746766,0.69901186,0.3251096,0.42394653,0.6943427,0.09649087,-0.41918764,0.43087488,-0.070675336,0.46735775
