0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.30697832,-0.19862327,-0.6929243,-0.15785891,-0.09419118,0.59813046,0.108065106,0.64989567,0.15299399,0.14450066,0.29703292,-0.19883546,-0.001060987,0.6104087,0.025519468,0.49790394,0.7604707,0.102234595,-0.28518233,-0.59332377,0.4509859,-0.41975534,0.45499653,0.7728937,-0.16914079
0.32994947,-0.19905332,-0.6928633,-0.16556583,-0.08093131,0.60108083,0.10221562,0.6468615,0.14145792,0.12748328,0.30876693,-0.19847292,-0.008888175,0.6110528,0.09350765,0.4997035,0.7608017,0.103628166,-0.28391814,-0.59427744,0.44982642,-0.4266246,0.44900876,0.77452713,-0.17396687
0.29622087,-0.19769467,-0.69093233,-0.1540075,-0.0999277,0.596152,0.109499514,0.65126616,0.15949813,0.15209134,0.2895534,-0.19838332,0.004065772,0.6095891,-0.00026808967,0.49634385,0.75950223,0.10146152,-0.28476933,-0.5922552,0.4514206,-0.41496187,0.4590168,0.7711669,-0.16719255
0.2564299,-0.20309088,-0.710434,-0.16827738,-0.11689305,0.5985049,0.12109502,0.6577124,0.14232889,0.17762552,0.29879424,-0.20954616,0.004999237,0.62134814,-0.16356866,0.49419525,0.7642957,0.100042924,-0.30162182,-0.5950146,0.45575887,-0.41082996,0.45510235,0.7781076,-0.16475022
0.21504295,-0.19664554,-0.6998617,-0.15589924,-0.1333791,0.58972573,0.12564479,0.662141,0.1728511,0.19912598,0.2637631,-0.20818935,0.026873276,0.61788213,-0.23020476,0.4871732,0.7594547,0.097230695,-0.29735762,-0.5901017,0.45737705,-0.39133403,0.47189045,0.7708067,-0.15775245
0.20934805,-0.19498011,-0.693571,-0.15347132,-0.1333438,0.58635193,0.12311794,0.66279036,0.17811674,0.20226486,0.2517325,-0.20734476,0.033193875,0.6165409,-0.22931275,0.48528907,0.75738955,0.096950844,-0.29527774,-0.5891875,0.45719075,-0.38624254,0.47674322,0.7679674,-0.15763678
0.20991078,-0.19462883,-0.6911251,-0.15390132,-0.13198361,0.58548766,0.121353194,0.6627001,0.17748682,0.20110488,0.24947006,-0.2075227,0.034157224,0.61612135,-0.22174439,0.4848292,0.7566442,0.09708836,-0.293967,-0.58906597,0.45680425,-0.3851871,0.47739732,0.7670789,-0.15811703
0.1999256,-0.19386925,-0.6879773,-0.1562366,-0.13369514,0.5830858,0.12101716,0.6633186,0.17699043,0.20203191,0.2433852,-0.20893353,0.03756358,0.6157699,-0.23232405,0.48313013,0.7547687,0.09627567,-0.29406145,-0.587972,0.4563114,-0.37983832,0.47875687,0.76531464,-0.15921071
0.21323784,-0.1938011,-0.6817971,-0.15256172,-0.12615295,0.58206636,0.11686914,0.6627329,0.17941934,0.19865286,0.23790388,-0.20658949,0.04009667,0.6153616,-0.2009452,0.48286057,0.7533556,0.09739081,-0.29370162,-0.5881633,0.45609307,-0.38160083,0.48042,0.7643151,-0.15981038
0.1817635,-0.19223112,-0.69080645,-0.15380469,-0.14147691,0.5824692,0.12540996,0.66532797,0.18424459,0.21192066,0.23830597,-0.21018508,0.041363563,0.6162548,-0.27557284,0.4811674,0.755196,0.09485522,-0.29633945,-0.5870288,0.45766804,-0.37414098,0.4815646,0.7652965,-0.15669398
0.18261214,-0.19224428,-0.6942782,-0.15579005,-0.1424121,0.58418316,0.12715748,0.665265,0.18299921,0.21239826,0.24352668,-0.21111538,0.03978726,0.61760795,-0.28158987,0.48130584,0.7562954,0.095148735,-0.29713964,-0.58741236,0.45820394,-0.37566927,0.47981492,0.766742,-0.15611045
0.18615597,-0.19279389,-0.69269466,-0.15404563,-0.14091091,0.5836478,0.1257568,0.66501266,0.18321158,0.21092086,0.24205136,-0.20988671,0.039726242,0.6168248,-0.2719626,0.4819321,0.75598454,0.09521779,-0.2965942,-0.58748287,0.45787543,-0.37665412,0.48049867,0.7662487,-0.15645942
0.19095708,-0.19295652,-0.6927326,-0.15396646,-0.13957918,0.58419836,0.12532364,0.66454273,0.18258213,0.2093994,0.24404536,-0.20941095,0.03854586,0.6166209,-0.26367077,0.4825178,0.7562034,0.09563286,-0.296123,-0.5878345,0.457694,-0.37835237,0.4797076,0.76641357,-0.15684871
0.1783289,-0.19151317,-0.69260937,-0.15465388,-0.14357644,0.58307385,0.127087,0.66553897,0.1850446,0.21321683,0.239988,-0.21118423,0.041490227,0.6167543,-0.2848983,0.48068404,0.75548667,0.09460667,-0.29658577,-0.5867159,0.45791605,-0.3732021,0.48097202,0.7658028,-0.15589146
0.74563533,-0.32716388,-0.7779161,-0.6052705,0.2706312,0.6173641,-0.39650208,0.19997363,-0.3643202,-0.4597296,0.57648736,-0.38893586,-0.29065835,0.62331986,0.6171258,0.60696983,0.7894335,0.10713067,0.18388142,-0.69136834,0.27173916,-0.61028177,0.11969096,0.7950806,-0.5295496
0.7649233,-0.34608454,-0.78620374,-0.6157737,0.26889157,0.5693859,-0.4870071,-0.39789256,-0.3202203,-0.49767533,0.586632,-0.37063205,-0.33812016,0.595115,0.62721634,0.6143282,0.7862477,0.094723314,0.32420042,-0.6895692,0.22215219,-0.6248163,0.1673836,0.78380054,-0.5560512
0.7666545,-0.3485445,-0.7878081,-0.618728,0.26843786,0.5761226,-0.48855227,-0.37711608,-0.32743827,-0.5025222,0.58935267,-0.37764326,-0.33659035,0.59516793,0.6273399,0.61692756,0.7882235,0.09384137,0.32868898,-0.69335085,0.22259937,-0.6263125,0.16031185,0.78500193,-0.56065744
0.76425743,-0.34554777,-0.7871059,-0.61309975,0.25948852,0.57286245,-0.4851958,-0.38734847,-0.31337515,-0.49988526,0.5876799,-0.37217727,-0.33542052,0.5894976,0.6261802,0.6165591,0.7879904,0.09124626,0.32932132,-0.6901152,0.22486939,-0.62465817,0.17509688,0.78394365,-0.5567117
0.77230465,-0.35141107,-0.7894847,-0.6247337,0.2695784,0.5710764,-0.50038385,-0.42777255,-0.32421544,-0.5181391,0.5932739,-0.37752095,-0.34321836,0.58587325,0.63012546,0.62253857,0.7889926,0.09080382,0.36177537,-0.6936728,0.21529682,-0.6324263,0.15619133,0.7835828,-0.5701237
0.76787966,-0.3496796,-0.7882873,-0.6174492,0.26004046,0.5654893,-0.49975023,-0.45595706,-0.30831766,-0.50968117,0.59050316,-0.37425625,-0.34294614,0.58121336,0.6274845,0.61885184,0.78818226,0.08783853,0.3571794,-0.6887865,0.21517353,-0.6275242,0.1760363,0.78233355,-0.56442225
0.77036244,-0.35229152,-0.78926146,-0.6217529,0.26559895,0.5659106,-0.5049535,-0.4642209,-0.3162005,-0.51430786,0.59240824,-0.37813926,-0.34515586,0.5827194,0.62863946,0.61996543,0.78859305,0.088549726,0.3636551,-0.69068444,0.21167162,-0.6295345,0.16631564,0.7827899,-0.5686561
0.77085596,-0.35274687,-0.78941274,-0.6224641,0.26551676,0.5649765,-0.5065116,-0.47083724,-0.31584418,-0.5153955,0.5927283,-0.3776822,-0.34589997,0.58204484,0.62895095,0.6202602,0.7885669,0.088405944,0.3665991,-0.6905779,0.21081138,-0.62999,0.16728833,0.78258854,-0.5694369
0.76975,-0.3506929,-0.7886224,-0.6200063,0.26198533,0.56377804,-0.5039832,-0.4704555,-0.3097661,-0.5142759,0.5916897,-0.3743072,-0.34524602,0.5790423,0.62859684,0.6202036,0.78812355,0.087365925,0.3671587,-0.6888111,0.21234836,-0.6292874,0.17351516,0.78185076,-0.5677202
0.77460414,-0.3616447,-0.79015315,-0.6281572,0.26652083,0.55540293,-0.5274797,-0.5453033,-0.30976504,-0.52783465,0.5958666,-0.3851372,-0.35637045,0.56736207,0.62890184,0.62308884,0.7893636,0.08248589,0.40709305,-0.68956125,0.19480513,-0.63283676,0.16961552,0.7803889,-0.5812421
0.770886,-0.3543886,-0.7888517,-0.6209488,0.2606462,0.56034154,-0.5117475,-0.49994403,-0.3029151,-0.51801485,0.59252393,-0.38133165,-0.35034293,0.5714477,0.62753785,0.6212696,0.78897285,0.08386462,0.38293296,-0.6881567,0.20565447,-0.63040996,0.17285441,0.7812379,-0.5725426
-0.17384475,-0.163664,-0.6377123,-0.3859589,-0.20351668,0.38242543,-0.19676657,-0.6193824,-0.0936583,-0.034635205,0.23312142,-0.4222422,-0.24432713,-0.058637064,-0.36018124,0.33803952,0.678708,0.0035213735,-0.06660086,0.030398238,0.164524,-0.058245864,0.17238207,0.6488327,-0.4006822
0.25382602,-0.20077533,-0.70598865,-0.15377396,-0.12452779,0.59676903,0.12008257,0.6564739,0.15862113,0.17450123,0.2942635,-0.20628628,0.0025773074,0.6109873,-0.15311033,0.49611935,0.7632063,0.098179355,-0.29140627,-0.59307826,0.45202827,-0.40827152,0.4583102,0.7737023,-0.165122
0.27468148,-0.19771753,-0.6968378,-0.14084968,-0.11752114,0.5958258,0.119545825,0.6542799,0.17564048,0.169564,0.2855229,-0.19777311,0.007326434,0.60686606,-0.07984518,0.49657315,0.7610015,0.09964956,-0.287116,-0.5911104,0.45237577,-0.4106326,0.46281844,0.770507,-0.16128993
0.2814889,-0.19695449,-0.68758345,-0.13903403,-0.11026564,0.5932636,0.11451666,0.6532632,0.17890392,0.1671795,0.27625597,-0.19512866,0.010587129,0.60535854,-0.04203884,0.49510393,0.75864154,0.10079295,-0.28451523,-0.5908636,0.45162493,-0.40909815,0.4656868,0.76738477,-0.1630701
0.26776412,-0.19521396,-0.6833064,-0.1397567,-0.114052325,0.5901236,0.11460088,0.6545941,0.18220155,0.17418395,0.26614967,-0.19675024,0.017143194,0.60524255,-0.06994255,0.49207604,0.75665534,0.10030043,-0.2837906,-0.58974,0.45176202,-0.40189362,0.46911225,0.7649993,-0.16257966
0.28089672,-0.1958914,-0.6790822,-0.13917044,-0.10724589,0.5904611,0.11042546,0.6523844,0.17903823,0.1649561,0.26862836,-0.19450149,0.013216691,0.60327005,-0.022248369,0.49332398,0.75584006,0.10102103,-0.28117043,-0.5898378,0.45039162,-0.40525264,0.467282,0.76412,-0.16468008
0.30887464,-0.19791079,-0.6837554,-0.14401284,-0.09468246,0.59575087,0.106432095,0.6488549,0.16760772,0.14677536,0.28710657,-0.19316235,0.0008511885,0.60419846,0.04874338,0.49762502,0.75829476,0.10264804,-0.28050917,-0.5917309,0.4494509,-0.4173158,0.45955884,0.76800454,-0.16818559
0.29839262,-0.1976994,-0.68406534,-0.14269611,-0.10027417,0.59426504,0.10867805,0.65030974,0.17080131,0.15318118,0.2823221,-0.1939857,0.0044538975,0.6041822,0.018714381,0.49670193,0.7579842,0.1019337,-0.28114802,-0.5913139,0.44988754,-0.41390347,0.46184784,0.7672374,-0.16676044
0.30940002,-0.19898996,-0.6849149,-0.14579071,-0.09460326,0.59554297,0.105575986,0.64873314,0.16459243,0.14426619,0.2886809,-0.19298005,-0.0004173583,0.6040595,0.050889816,0.4987937,0.7585911,0.10237172,-0.2803017,-0.5923281,0.4490191,-0.41846147,0.45893887,0.76814365,-0.17002638
0.32577768,-0.19759606,-0.68553835,-0.15060535,-0.08608985,0.5989022,0.10412943,0.6466787,0.15926161,0.13189378,0.29923624,-0.1943285,-0.006721528,0.60454786,0.09585311,0.49896052,0.7589408,0.1029038,-0.2800533,-0.59235716,0.4483687,-0.42295238,0.4536206,0.7702364,-0.1713902
0.30270228,-0.19659679,-0.6826743,-0.1442492,-0.09792347,0.59462374,0.107587375,0.6496364,0.16994114,0.14776342,0.28421423,-0.19459808,0.0028367466,0.6033323,0.03465151,0.49630752,0.75748235,0.10143715,-0.28006282,-0.5911319,0.44914472,-0.41416767,0.46054012,0.7671801,-0.168219
0.8340658,-0.418177,-0.8143451,-0.72696966,0.39613852,0.5490447,-0.63453,-0.64699167,-0.45970064,-0.6457922,0.6392815,-0.4506406,-0.40693986,0.6131154,0.66172874,0.65882415,0.7980449,0.10734956,0.58026814,-0.735512,0.10118374,-0.69203234,-0.07102082,0.79275817,-0.6773867
0.8358788,-0.41918114,-0.8157264,-0.729423,0.3984415,0.55286926,-0.6361444,-0.6463706,-0.4624538,-0.6481837,0.64098793,-0.4560094,-0.4063328,0.6165875,0.6625695,0.65975285,0.7992906,0.10832973,0.5797518,-0.73788005,0.100552514,-0.6935422,-0.08509348,0.79422843,-0.67990035
0.8367482,-0.41987273,-0.81638235,-0.73047,0.39999145,0.55431974,-0.63694596,-0.6464974,-0.4644729,-0.64879984,0.64165974,-0.4610628,-0.40622637,0.61872363,0.66270465,0.6595992,0.7998502,0.10869597,0.5786339,-0.7391266,0.09887409,-0.69401395,-0.09380422,0.7949948,-0.6811343
0.8372271,-0.41985542,-0.8167671,-0.7311387,0.40006238,0.55612975,-0.6371958,-0.64581645,-0.46481672,-0.6494792,0.6422346,-0.46149012,-0.4056004,0.61958504,0.6630086,0.6599762,0.80024946,0.10886135,0.5780321,-0.7396368,0.09987957,-0.6943827,-0.09738152,0.79543144,-0.6818146
0.83724254,-0.4201089,-0.81680393,-0.73107094,0.40026182,0.5559836,-0.63725287,-0.64621705,-0.46533996,-0.64914864,0.64218354,-0.46298718,-0.40581933,0.61999965,0.66291815,0.6596678,0.80027425,0.10878295,0.57748187,-0.739753,0.09911903,-0.69430417,-0.09858324,0.79552275,-0.6819197
0.8378693,-0.42070895,-0.81716734,-0.7321022,0.40153325,0.5566651,-0.6380292,-0.6460466,-0.46625605,-0.65046835,0.64265233,-0.46345243,-0.40616608,0.6209935,0.66324925,0.66021115,0.8005424,0.10925462,0.5784885,-0.7405026,0.09864944,-0.6950849,-0.101614945,0.795832,-0.6829011
0.8380688,-0.4208954,-0.8172336,-0.73229486,0.40227303,0.5562635,-0.6383598,-0.646396,-0.4670873,-0.65052783,0.64265925,-0.46546996,-0.40663025,0.6213261,0.6632071,0.6599668,0.8005258,0.10921668,0.5788298,-0.7406718,0.09719795,-0.69519925,-0.103846356,0.7959334,-0.68319315
0.8376406,-0.42006636,-0.8168361,-0.7317031,0.4008963,0.55584216,-0.63785493,-0.6459376,-0.46599856,-0.65028626,0.64231604,-0.46207872,-0.40642184,0.61999613,0.6631104,0.66002196,0.8000966,0.10863282,0.58000094,-0.739627,0.098544404,-0.6947596,-0.0989061,0.795363,-0.68254477
0.838049,-0.42052096,-0.81713825,-0.73233217,0.401669,0.5564808,-0.63835824,-0.6459637,-0.46646708,-0.6510736,0.6427223,-0.46267614,-0.40646082,0.6206904,0.6634279,0.6604293,0.8003831,0.10907,0.58026373,-0.74024475,0.09844546,-0.6952832,-0.101442516,0.79570985,-0.6831891
0.83786815,-0.4207612,-0.8169875,-0.73201096,0.40197963,0.5555721,-0.6383386,-0.6465128,-0.46681482,-0.6505239,0.64246,-0.46383613,-0.4068699,0.62067413,0.66319305,0.6600317,0.8002186,0.1089444,0.5800203,-0.7401891,0.09723163,-0.6950784,-0.101193085,0.79557574,-0.68299973
0.838013,-0.4205114,-0.8171114,-0.7323072,0.4016422,0.5564336,-0.6383136,-0.64591974,-0.46638954,-0.65104336,0.64269245,-0.46256244,-0.4064807,0.62063557,0.66341245,0.6604364,0.80035,0.10899105,0.58031255,-0.74017626,0.098434985,-0.6952532,-0.1013621,0.79568887,-0.6831015
0.8317188,-0.41839862,-0.8131633,-0.7245782,0.3941264,0.5467604,-0.63404715,-0.64934,-0.46188587,-0.6433812,0.63807625,-0.44535398,-0.4075203,0.6138348,0.6603051,0.6572808,0.7968815,0.10738618,0.5830278,-0.73482317,0.09888164,-0.6897125,-0.049209468,0.7906551,-0.67534065
0.6780796,-0.27912527,-0.7704784,-0.53439325,0.25958863,0.63614345,-0.17392826,0.589657,-0.3411072,-0.270276,0.53575325,-0.34437925,-0.21604751,0.66388774,0.5922676,0.5495066,0.7797217,0.14238115,-0.2329369,-0.6575771,0.36158046,-0.5666849,0.06844029,0.8135359,-0.39919415
0.66093105,-0.26879722,-0.75703543,-0.5187795,0.27492473,0.6347336,-0.13074043,0.5925242,-0.33133718,-0.2227204,0.522143,-0.31081268,-0.19652362,0.67456436,0.6023463,0.53769165,0.7740979,0.15696251,-0.28061983,-0.6503779,0.38951996,-0.56106293,0.069794014,0.81688535,-0.35956836
0.6641583,-0.27037582,-0.7562422,-0.522322,0.2798468,0.634429,-0.1371748,0.590741,-0.33103114,-0.23154174,0.5237097,-0.30729038,-0.19838117,0.6744788,0.60559225,0.5415147,0.7748874,0.15870571,-0.2780075,-0.6518726,0.38965312,-0.5652548,0.06940411,0.8173948,-0.36106107
0.67606294,-0.27758852,-0.74607664,-0.5377593,0.29149348,0.6302197,-0.1750178,0.5853341,-0.34414834,-0.25593725,0.5264274,-0.32355452,-0.21197411,0.67283136,0.60642856,0.54284436,0.77189183,0.15740362,-0.2469615,-0.6559524,0.37179884,-0.5675603,0.056240622,0.81295997,-0.3848455
0.68141603,-0.27831942,-0.7555499,-0.5428111,0.29050663,0.63224196,-0.17917463,0.5852957,-0.3463951,-0.26835868,0.53177387,-0.3281607,-0.21478856,0.67232376,0.6077046,0.54621714,0.77459985,0.15595053,-0.24249041,-0.6576214,0.3698815,-0.5705789,0.048616696,0.81456417,-0.38987404
0.6863531,-0.2800847,-0.75937396,-0.54748535,0.29061884,0.6327729,-0.1893911,0.5836586,-0.34994933,-0.28016075,0.5350337,-0.33514443,-0.21920267,0.67134863,0.6078947,0.5487799,0.77565366,0.1538951,-0.23041776,-0.65932864,0.36463305,-0.572644,0.043870922,0.8142836,-0.39814478
0.6792459,-0.276458,-0.75564367,-0.53984624,0.28811237,0.63237035,-0.17431292,0.58659494,-0.34628144,-0.26275322,0.5305061,-0.3290657,-0.21306452,0.67295545,0.6065759,0.54373944,0.7740325,0.15529732,-0.24568592,-0.65641063,0.37122405,-0.56814027,0.047438025,0.81460994,-0.38714528
0.6747686,-0.27518147,-0.7501929,-0.5351695,0.2873572,0.6314683,-0.16774006,0.586379,-0.34205544,-0.25271183,0.52725464,-0.3204464,-0.20894223,0.6729487,0.6069315,0.5426436,0.77270967,0.15690747,-0.2518655,-0.65475035,0.37543514,-0.56631553,0.05892411,0.81392246,-0.38011464
0.7048742,-0.28767842,-0.7689016,-0.56741387,0.30457717,0.63434047,-0.22392277,0.5760109,-0.3610353,-0.31892434,0.5472092,-0.3486409,-0.2323967,0.6705191,0.614032,0.56064576,0.77930623,0.15346625,-0.19948249,-0.66619956,0.3519285,-0.5854451,0.018509895,0.81497884,-0.42173973
0.7315807,-0.30513313,-0.7770893,-0.59556264,0.29365486,0.6304424,-0.3151098,0.49997836,-0.3749342,-0.40528205,0.56586534,-0.3829582,-0.26129642,0.65251625,0.6158588,0.5865516,0.7863672,0.12973422,-0.01406523,-0.6800552,0.30993026,-0.5999137,0.04403314,0.8075899,-0.484011
0.7275292,-0.3017135,-0.7765714,-0.5897268,0.28863445,0.63130444,-0.30112824,0.5161346,-0.3699732,-0.39779305,0.56391,-0.37713268,-0.2563822,0.65232307,0.6151589,0.58564913,0.7862252,0.13024768,-0.03294493,-0.67780757,0.31648815,-0.59788454,0.050679486,0.80812585,-0.47644413
0.7112799,-0.29777065,-0.7689558,-0.57016176,0.2721359,0.62839293,-0.28053015,0.5226255,-0.36201984,-0.36074603,0.55047566,-0.37891433,-0.25257486,0.6504244,0.602926,0.57129455,0.7821994,0.12570624,-0.058731668,-0.67150193,0.31725594,-0.58199143,0.07284505,0.80502594,-0.46332496
0.82030284,-0.4271311,-0.78000927,-0.70651263,0.3932584,0.45565388,-0.6448671,-0.65516526,-0.4302258,-0.65304106,0.6155094,-0.33625886,-0.43737388,0.5476031,0.6616459,0.65713555,0.76726574,0.09426008,0.6240585,-0.69439703,0.062529884,-0.68946326,0.07880806,0.76863277,-0.6623689
0.829898,-0.4307076,-0.80295604,-0.72246015,0.4017072,0.5042424,-0.6471683,-0.6537181,-0.45449892,-0.6581763,0.63102597,-0.39774895,-0.4281047,0.5865212,0.6643174,0.6629222,0.7845804,0.1020092,0.61793655,-0.72124916,0.071024306,-0.6958986,0.0024152787,0.78234446,-0.67605966
0.83612067,-0.4311308,-0.8112258,-0.73080033,0.40776187,0.52799857,-0.6482978,-0.6528205,-0.46611437,-0.6611211,0.6377359,-0.43303543,-0.4234112,0.6054177,0.66574275,0.66405904,0.7921359,0.10485709,0.611348,-0.7322242,0.074843995,-0.6990845,-0.05718445,0.78952086,-0.6846137
0.8392402,-0.43399253,-0.81464314,-0.7355852,0.4139121,0.53699565,-0.650656,-0.6531889,-0.47244433,-0.6646851,0.64094085,-0.44566974,-0.4232014,0.6155693,0.6670645,0.66558754,0.79527706,0.10781204,0.61014587,-0.7387468,0.0734946,-0.7020803,-0.083038434,0.79288936,-0.68969715
0.83894616,-0.43461326,-0.814235,-0.7352773,0.41393045,0.5347665,-0.65112585,-0.6536698,-0.47217348,-0.6648555,0.64051604,-0.44438043,-0.42404625,0.6144119,0.66699433,0.66561145,0.7948257,0.10746966,0.61138207,-0.73844886,0.07151697,-0.70204,-0.07827196,0.7925052,-0.68953156
0.84223735,-0.4357419,-0.8172949,-0.7398952,0.4195342,0.5449848,-0.6521861,-0.65257484,-0.47754997,-0.6678141,0.64357346,-0.45720512,-0.42297217,0.6236268,0.668178,0.66650903,0.79764295,0.11046997,0.6079574,-0.7431916,0.07298831,-0.704741,-0.1109929,0.7957046,-0.6940528
0.83943313,-0.43338126,-0.81494486,-0.7356197,0.41372997,0.5384806,-0.6502093,-0.65304714,-0.4727069,-0.66437054,0.6412062,-0.44726816,-0.42241225,0.61632556,0.66707027,0.6654032,0.7955987,0.10808744,0.6090004,-0.7388578,0.07481215,-0.7019647,-0.08704466,0.79314697,-0.68979913
0.839514,-0.43376258,-0.8151447,-0.73636985,0.4145996,0.53852636,-0.6504497,-0.6523504,-0.4722455,-0.665095,0.64154035,-0.44560272,-0.42238164,0.6169113,0.6672913,0.6660735,0.7957356,0.10897572,0.60951155,-0.7396014,0.07516496,-0.7025007,-0.08582909,0.79331017,-0.6896914
0.8398693,-0.43438506,-0.81547093,-0.73673004,0.41507426,0.5393085,-0.65101606,-0.6530961,-0.47356018,-0.6654833,0.6417989,-0.4483663,-0.42279023,0.61788857,0.66739464,0.66604704,0.79614484,0.108979136,0.60977113,-0.7403456,0.07360832,-0.70276695,-0.08778042,0.7936956,-0.69060236
0.83970886,-0.43383545,-0.81497896,-0.736109,0.4141709,0.5379959,-0.65064824,-0.6528381,-0.47261855,-0.6649443,0.641162,-0.4476537,-0.42303774,0.61593306,0.66724396,0.6655648,0.7953884,0.1076413,0.60968477,-0.7386355,0.07342843,-0.70232147,-0.087887,0.7932273,-0.6901355
0.83860946,-0.43545318,-0.81367385,-0.7348244,0.41436175,0.53249764,-0.6516018,-0.65411353,-0.47192067,-0.6653654,0.6399689,-0.44104415,-0.42522478,0.61333644,0.6671075,0.66572165,0.7941278,0.10739664,0.61267287,-0.73784244,0.07046433,-0.7022078,-0.074535586,0.7920016,-0.6894365
0.8400906,-0.4347791,-0.8153627,-0.7366495,0.41559276,0.53924716,-0.6511972,-0.65334326,-0.47442767,-0.66540605,0.6415747,-0.449744,-0.4234435,0.6181166,0.6673462,0.6655779,0.7958324,0.10824351,0.60937536,-0.7398824,0.07245191,-0.7027376,-0.09168014,0.7936821,-0.69118714
0.8383143,-0.43535703,-0.8133244,-0.7343563,0.4138833,0.5312107,-0.6515531,-0.6543776,-0.47151196,-0.6650488,0.6396415,-0.44019553,-0.42543426,0.61237293,0.6669562,0.6656517,0.793865,0.10707664,0.61310816,-0.7374487,0.06999652,-0.7019648,-0.07128953,0.79165715,-0.68899155
0.83972126,-0.43547073,-0.8147912,-0.7361711,0.41558012,0.5364719,-0.65168905,-0.6538614,-0.47398317,-0.6655936,0.6409618,-0.4473189,-0.42457047,0.61670494,0.66732997,0.66560405,0.79512984,0.10767292,0.6109075,-0.739244,0.07064309,-0.7027102,-0.086322054,0.79314005,-0.69092757
0.6829374,-0.28181383,-0.77288586,-0.54209757,0.2691076,0.6363253,-0.18507117,0.58879113,-0.3509122,-0.27399045,0.53872573,-0.35209498,-0.22019762,0.6663364,0.59141827,0.54704106,0.7799303,0.14294988,-0.23397614,-0.65911525,0.35586736,-0.56739765,0.048856713,0.81445134,-0.40536872
0.6186147,-0.25413537,-0.75104356,-0.47178817,0.22717026,0.63424236,-0.06924328,0.6008445,-0.29412445,-0.15650901,0.500781,-0.28670117,-0.16584279,0.67059296,0.5810898,0.5259529,0.7723694,0.149881,-0.30113643,-0.63881844,0.41063815,-0.53993654,0.13928033,0.81550413,-0.31871524
