0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.6216094,-0.7630521,-0.7868525,-0.84539825,-0.73608565,0.67900175,0.6268544,0.80554366,0.35781866,0.7405204,0.03351557,-0.6432612,-0.6963677,-0.6811667,-0.76244545
-0.6439383,-0.7501675,-0.74136096,-0.8300493,-0.7234645,0.6868517,0.69854176,0.8550376,0.42362398,0.77059585,0.28025407,-0.7254,-0.7203465,-0.75082725,-0.642313
-0.56731516,-0.6955715,-0.61628336,-0.79132783,-0.6754556,0.6727984,0.68282604,0.8246115,0.43494397,0.7269148,0.18297994,-0.7084195,-0.77618873,-0.71444863,-0.35320485
-0.6147079,-0.7909897,-0.8261703,-0.8686872,-0.7451253,0.61420274,0.6396426,0.83836335,0.33486483,0.7650552,-0.33987188,-0.6519438,-0.72932583,-0.8010796,-0.7453167
-0.64401114,-0.77575666,-0.7892304,-0.85306877,-0.7371183,0.68176585,0.65429187,0.83436143,0.37149858,0.7590572,-0.036447868,-0.6737753,-0.7052366,-0.7194017,-0.7766384
-0.6068185,-0.76758504,-0.78276306,-0.8449045,-0.7172708,0.6696754,0.58252686,0.7972356,0.3058698,0.7315702,-0.53254825,-0.5727406,-0.71821773,-0.6954288,-0.7398087
-0.6707481,-0.78293324,-0.773037,-0.8461329,-0.7155151,0.7124274,0.71520615,0.86191857,0.40878785,0.79567987,-0.12591015,-0.70416135,-0.67162716,-0.70016915,-0.7809118
-0.643232,-0.78186953,-0.7851073,-0.85782707,-0.73074883,0.68513095,0.63474506,0.83110154,0.3539436,0.76207405,-0.38874885,-0.64686257,-0.73535424,-0.70379615,-0.7655434
-0.6157568,-0.740196,-0.7573417,-0.8263031,-0.71216387,0.675933,0.6614727,0.8296075,0.38915607,0.7448316,0.21314208,-0.703798,-0.75079155,-0.71812457,-0.7415792
-0.54515165,-0.698929,-0.54707575,-0.79274416,-0.68000954,0.6851022,0.6964115,0.8322467,0.4689499,0.6916636,0.2231564,-0.72580135,-0.755762,-0.725302,-0.07027567
-0.58047974,-0.6646754,-0.55472535,-0.8173042,-0.75250936,0.6334435,0.6730143,0.8458561,0.42251906,0.6817975,0.419607,-0.7013965,-0.6433163,-0.78761375,-0.5708315
-0.5683804,-0.7371862,-0.7985699,-0.839533,-0.76879966,0.61343783,0.60630447,0.82562965,0.36524358,0.5940245,0.27848494,-0.6678198,-0.85261685,-0.83375996,-0.74294466
-0.4960164,-0.6481802,-0.74676377,-0.7816253,-0.6913321,0.6037267,0.5460277,0.7363235,0.3301118,0.65707445,0.24483404,-0.6048328,-0.7978058,-0.74193585,-0.70394814
-0.58586687,-0.7720935,-0.8086854,-0.8419393,-0.7526935,0.65294504,0.6362073,0.8510239,0.33253616,0.7708294,-0.30881634,-0.6514222,-0.7787991,-0.7285049,-0.6911179
-0.5060776,-0.6295587,-0.7064692,-0.78262424,-0.70038086,0.60713655,0.5746351,0.7578494,0.3555895,0.6306813,0.3051291,-0.6445066,-0.814867,-0.76641124,-0.6931159
-0.5156263,-0.7032185,-0.77516514,-0.80084425,-0.7083926,0.6277669,0.5528645,0.77759445,0.32207558,0.6815034,0.105040744,-0.585281,-0.7587255,-0.66776747,-0.71454245
-0.50615203,-0.6824918,-0.77641374,-0.80417454,-0.72445214,0.6040251,0.54450965,0.7647703,0.32812858,0.66972905,0.26364836,-0.61573166,-0.81554675,-0.7984721,-0.7282265
-0.5114982,-0.6231926,-0.70191836,-0.7899574,-0.71098113,0.6068092,0.5747878,0.76087826,0.35813752,0.6373555,0.3129134,-0.6469556,-0.828955,-0.7795027,-0.7101472
-0.4892689,-0.53506,-0.67013603,-0.76700205,-0.67251384,0.59910375,0.5582885,0.7210267,0.35773224,0.639843,0.27127257,-0.63271403,-0.8147416,-0.7416804,-0.6781136
-0.5231934,-0.55757564,-0.60292256,-0.7640804,-0.6528188,0.61162424,0.6049022,0.75656146,0.37469864,0.65617895,0.18520811,-0.6410165,-0.8177069,-0.71135914,-0.58867174
-0.47891435,-0.50513595,-0.6687087,-0.7428301,-0.6487028,0.58074886,0.53778154,0.71127164,0.32145932,0.6251749,0.14587182,-0.5812771,-0.79236615,-0.71059984,-0.5778697
-0.50065845,-0.5829451,-0.69860524,-0.75820166,-0.6266725,0.5950255,0.5519852,0.7518103,0.31866643,0.66854334,-0.04982123,-0.5950003,-0.7786025,-0.66798097,-0.5748023
-0.49269685,-0.5302709,-0.65239054,-0.7684246,-0.6871202,0.5947424,0.5582915,0.7332042,0.342005,0.6299511,0.24066736,-0.5928278,-0.8213042,-0.7423292,-0.64738995
-0.52526337,-0.6415413,-0.67032987,-0.7874216,-0.69096905,0.6306009,0.60480314,0.7712007,0.32934475,0.63210464,-0.07304865,-0.56730413,-0.82328075,-0.7047009,-0.6520536
-0.5280462,-0.58222574,-0.653859,-0.78771406,-0.70192087,0.60368395,0.5824522,0.7584904,0.3494383,0.6590044,0.21808004,-0.58996814,-0.83666086,-0.749443,-0.70677704
-0.5630683,-0.6525082,-0.55309504,-0.80117697,-0.70689845,0.6253819,0.6280708,0.7915191,0.37592682,0.61055773,0.13839927,-0.6308552,-0.84978133,-0.7480013,-0.6892156
-0.5585267,-0.71884465,-0.7426241,-0.82275355,-0.69926924,0.6200445,0.63408464,0.8192388,0.34436235,0.659501,-0.19331239,-0.6303016,-0.83517814,-0.78331864,-0.6723494
-0.53998286,-0.7146094,-0.79631764,-0.82072556,-0.75137305,0.6146968,0.57725984,0.7920282,0.3382299,0.69000345,0.26389506,-0.6435905,-0.82812166,-0.8125509,-0.7522398
-0.5199517,-0.6748543,-0.7315092,-0.78742236,-0.69206756,0.6408009,0.583375,0.77221686,0.34834808,0.67615116,0.1624028,-0.6402285,-0.7485517,-0.6516187,-0.6741468
-0.48466918,-0.6229012,-0.7459673,-0.77898943,-0.6910581,0.6035195,0.53258663,0.72661614,0.33137158,0.6563959,0.25747263,-0.60958815,-0.8068851,-0.7266679,-0.70454353
-0.47136053,-0.4814367,-0.66288245,-0.75230885,-0.6475433,0.5919278,0.5340866,0.69215304,0.35188934,0.6289702,0.22786807,-0.61979324,-0.7999048,-0.717879,-0.64913434
-0.50064284,-0.6231798,-0.7202646,-0.7715306,-0.6671748,0.625601,0.55749583,0.75721323,0.3437863,0.66126996,0.18053204,-0.6192829,-0.77035624,-0.6366274,-0.6673127
-0.57839376,-0.6597483,-0.5685388,-0.8095125,-0.72457975,0.61101717,0.6300718,0.8190658,0.38813144,0.647327,0.32220125,-0.6625229,-0.86005527,-0.7849977,-0.7183621
-0.55593455,-0.628044,-0.5252758,-0.78673834,-0.70067054,0.6012737,0.6173843,0.798392,0.37861395,0.5604329,0.2986466,-0.6481396,-0.8366589,-0.7596834,-0.6556309
-0.56903505,-0.74907786,-0.8271928,-0.8302247,-0.7659977,0.6195687,0.5816665,0.8003886,0.3066591,0.7253289,0.13715021,-0.5149185,-0.6878243,-0.75173235,-0.75704426
-0.61202693,-0.7965713,-0.8493472,-0.8653924,-0.7481742,0.6203785,0.6223267,0.85658,0.32954288,0.7956972,-0.25990862,-0.525849,-0.8056549,-0.8320525,-0.77702945
-0.608923,-0.7683842,-0.8115107,-0.8391343,-0.7435842,0.6547517,0.6020163,0.7810406,0.31692103,0.7432645,-0.401161,-0.45875078,-0.803729,-0.7498054,-0.7611029
-0.59156084,-0.73940426,-0.82698834,-0.8252149,-0.7461708,0.57369745,0.59639895,0.8407077,0.281747,0.74589795,0.26309294,-0.35136035,-0.7359353,-0.77066916,-0.75049305
-0.51306444,-0.5910641,-0.7425544,-0.76988107,-0.67122793,0.5864283,0.5582147,0.71556985,0.31610638,0.67479855,0.23746997,-0.53826445,-0.8018187,-0.7022053,-0.68915933
-0.522638,-0.68625337,-0.7815097,-0.7903006,-0.73343605,0.61778444,0.55907553,0.73339856,0.30638373,0.67039007,0.29737484,-0.5516227,-0.73149025,-0.7152652,-0.7265462
-0.6253763,-0.7802047,-0.77888423,-0.83290386,-0.7089602,0.7120546,0.6672436,0.84819764,0.34160185,0.79106075,-0.593026,-0.5710053,-0.7312062,-0.6257606,-0.7333371
-0.57695496,-0.74482316,-0.78505147,-0.8296347,-0.7386322,0.63852096,0.6196502,0.777533,0.30502057,0.71623456,-0.17030501,-0.48505917,-0.84118617,-0.7684941,-0.7541211
-0.5917738,-0.7418548,-0.7683449,-0.8228335,-0.7619044,0.6384196,0.6509347,0.8149422,0.32797414,0.6951029,0.19527425,-0.4577274,-0.81202966,-0.77147573,-0.7695515
-0.5841061,-0.7313855,-0.81679916,-0.8250286,-0.778874,0.5923903,0.6040725,0.82325286,0.297838,0.72149825,0.32670337,-0.3650336,-0.7742318,-0.80409044,-0.76637083
-0.5378662,-0.6227152,-0.75526613,-0.78291374,-0.67808706,0.5922037,0.5793002,0.7554934,0.32128417,0.7041039,0.22518308,-0.5357648,-0.81139433,-0.7160822,-0.69496304
-0.569873,-0.74467456,-0.7974624,-0.8300988,-0.7284736,0.62791806,0.5943095,0.7820033,0.2953947,0.7243549,-0.24976651,-0.46973273,-0.83854586,-0.772241,-0.7475178
-0.57328475,-0.746919,-0.8046783,-0.8301703,-0.7358734,0.6262453,0.58609414,0.7292494,0.28550577,0.7186021,-0.22982784,-0.42248526,-0.84013325,-0.7723258,-0.7482213
-0.5388315,-0.6350274,-0.7688961,-0.7890854,-0.70934653,0.64951193,0.5655464,0.7424324,0.33501294,0.676191,0.08592422,-0.57323456,-0.7761665,-0.61033356,-0.7070921
-0.5553119,-0.6696993,-0.7958513,-0.8077124,-0.7498701,0.59963274,0.58735716,0.7867463,0.31078488,0.714032,0.31441745,-0.44339997,-0.8170841,-0.75429213,-0.7485727
-0.5841634,-0.7233934,-0.7677085,-0.80665135,-0.75130725,0.6286136,0.6407,0.8208009,0.3314907,0.70665205,0.2667776,-0.50884277,-0.689473,-0.75579137,-0.7375608
-0.56149787,-0.70557517,-0.80461955,-0.80989116,-0.68970114,0.60589236,0.5716723,0.8213553,0.30856967,0.7410441,0.07046858,-0.5429375,-0.7803862,-0.63264775,-0.7093227
-0.5960503,-0.7259015,-0.76827765,-0.8219777,-0.7655949,0.60509914,0.6372738,0.8366375,0.33732435,0.71903783,0.3385461,-0.5479928,-0.8270886,-0.8059348,-0.760916
-0.6101517,-0.748888,-0.7839623,-0.82455295,-0.7768074,0.620198,0.65465647,0.834957,0.32492995,0.70461905,0.33002058,-0.41301432,-0.6505805,-0.7907115,-0.7746966
-0.558987,-0.71677285,-0.7891863,-0.8090012,-0.74781203,0.6423522,0.5901752,0.7790926,0.30591595,0.68229955,0.035108242,-0.4194522,-0.77364093,-0.7270131,-0.7380072
-0.6146735,-0.78516585,-0.8541504,-0.8599766,-0.798236,0.6268676,0.62070155,0.8486453,0.32998744,0.77596956,0.06371186,-0.5294764,-0.74535716,-0.8249465,-0.79221797
-0.5802386,-0.7472306,-0.819844,-0.8273052,-0.76920825,0.6389256,0.6032522,0.7830349,0.31900397,0.7259145,0.2439655,-0.55016786,-0.7195922,-0.7631854,-0.76695293
-0.6375018,-0.78846323,-0.8173707,-0.84727526,-0.7655209,0.69398046,0.6700369,0.8573683,0.35848445,0.77805173,-0.29354405,-0.6134193,-0.64384705,-0.6457684,-0.7734935
-0.59449816,-0.7720891,-0.84613967,-0.8522505,-0.791083,0.62476045,0.6236521,0.82218665,0.34341598,0.75393313,0.22742116,-0.61396384,-0.8297835,-0.83766395,-0.7901789
-0.6074399,-0.7522138,-0.8087875,-0.83155876,-0.76223963,0.65490955,0.63321257,0.8288211,0.3349954,0.736449,0.2651889,-0.5860059,-0.56760955,-0.7391964,-0.7703683
-0.5729407,-0.7676545,-0.8409334,-0.85363394,-0.76029783,0.6148044,0.60195047,0.8145258,0.343074,0.7571921,0.050227184,-0.5959368,-0.8395349,-0.8424932,-0.7757387
-0.5901409,-0.7476744,-0.8188854,-0.8371124,-0.7811528,0.60635996,0.62018114,0.8308382,0.34789827,0.7203754,0.3376113,-0.6341586,-0.82673496,-0.83360916,-0.7804099
-0.5454861,-0.69574857,-0.779152,-0.79982704,-0.7419991,0.6145988,0.58850086,0.7492205,0.32147136,0.68095267,0.3346948,-0.55362463,-0.72514695,-0.77622914,-0.74408686
-0.52545494,-0.6216045,-0.74937785,-0.7784856,-0.7011603,0.6107135,0.56950885,0.7515755,0.32548776,0.69256437,0.17764568,-0.59106874,-0.8071032,-0.70386404,-0.6742901
-0.55381894,-0.68166244,-0.7705838,-0.805934,-0.6939118,0.63893807,0.56815064,0.78966373,0.3329265,0.7146265,0.010892374,-0.60403556,-0.77248085,-0.64623296,-0.6962386
-0.5541524,-0.72157866,-0.78856224,-0.777372,-0.64745176,0.63409054,0.57680273,0.8095398,0.29710266,0.7339446,-0.2829368,-0.53143823,-0.74196047,-0.3351068,-0.67362154
-0.6391828,-0.7759029,-0.83882034,-0.8422727,-0.79769623,0.60526735,0.66207576,0.86377436,0.31503335,0.76874125,0.30776718,-0.34795114,-0.61688554,-0.8198233,-0.78781307
-0.58618754,-0.7351268,-0.79372835,-0.82115495,-0.74937207,0.64914167,0.61099917,0.81659895,0.33416328,0.7167913,0.1773317,-0.5447781,-0.7182226,-0.70635515,-0.7537397
-0.5900484,-0.7364919,-0.8018993,-0.8314251,-0.7631872,0.625462,0.6236075,0.79980946,0.3187383,0.7278203,0.13015817,-0.39200065,-0.8320437,-0.7882969,-0.7644394
-0.60629064,-0.7502519,-0.7056538,-0.8359968,-0.75996757,0.63800967,0.67451966,0.8434711,0.38715395,0.7016856,0.28012866,-0.6560107,-0.829306,-0.7996968,-0.7595235
-0.59812146,-0.7540545,-0.77754015,-0.8407423,-0.76467395,0.61287063,0.6469587,0.8342313,0.35013026,0.7296302,0.12209427,-0.6142218,-0.8454498,-0.82125574,-0.7607301
-0.63935626,-0.8047941,-0.8671367,-0.87051207,-0.8052506,0.62610424,0.6474465,0.86748433,0.34076306,0.79805946,0.0046278313,-0.5629605,-0.7992837,-0.84319335,-0.804563
-0.689728,-0.7887223,-0.85175055,-0.83389986,-0.78378737,0.63739496,0.6947464,0.83198035,0.3300676,0.7748449,0.41350597,-0.338484,0.16495988,-0.78173596,-0.81012154
-0.6554845,-0.78468657,-0.83204204,-0.83599037,-0.77685016,0.67193407,0.6833527,0.8615228,0.35592183,0.7749328,0.11759442,-0.50785667,-0.115818076,-0.7025246,-0.788771
-0.59991217,-0.7591586,-0.8308178,-0.83425474,-0.7856063,0.6297408,0.6381333,0.8191109,0.33523586,0.73633206,0.31372118,-0.5722719,-0.7289977,-0.81320024,-0.78800076
-0.6064263,-0.76669323,-0.8221241,-0.83036906,-0.7683186,0.654426,0.63962567,0.8370286,0.32656467,0.74267936,0.04983491,-0.51802814,-0.4979965,-0.68896013,-0.76944786
-0.5175276,-0.6806091,-0.7793141,-0.79146487,-0.73193705,0.6103366,0.5553649,0.70896214,0.30816048,0.6711308,0.29374006,-0.5453186,-0.7716718,-0.75264096,-0.72791237
-0.62824965,-0.7380731,-0.73663485,-0.81282777,-0.7300594,0.6491606,0.69428766,0.83697295,0.3821638,0.7416402,0.33033416,-0.5775823,-0.62766886,-0.76708454,-0.7441012
-0.5911327,-0.700798,-0.63776827,-0.80272776,-0.7270823,0.62809,0.6424696,0.77371794,0.36207092,0.697242,0.2969035,-0.60618144,-0.78516006,-0.7687042,-0.687302
-0.62160987,-0.7476745,-0.815192,-0.8181258,-0.7690409,0.64226913,0.6468865,0.77447224,0.32611787,0.73063195,0.39069673,-0.53033733,-0.32180983,-0.7543097,-0.7750769
-0.5599358,-0.7049416,-0.74861765,-0.8123843,-0.6989798,0.6704348,0.57254356,0.7486195,0.33997536,0.6999867,-0.004571984,-0.6325624,-0.7093053,-0.5964539,-0.69997233
-0.5386485,-0.66774637,-0.7308893,-0.7755049,-0.6556217,0.65466607,0.59558994,0.7676598,0.34241706,0.6944066,-0.11493663,-0.63043463,-0.77116054,-0.5971235,-0.63426626
-0.59932613,-0.7294949,-0.766329,-0.8190108,-0.74584043,0.64677936,0.6542294,0.8353795,0.35671535,0.753285,0.17478076,-0.61782694,-0.8207572,-0.7721231,-0.71951747
-0.5371605,-0.6830976,-0.788812,-0.77315426,-0.6659674,0.62048745,0.5515818,0.7833987,0.30021256,0.7140961,-0.05147607,-0.53019357,-0.7609328,-0.4439602,-0.6756119
-0.62023026,-0.7524973,-0.80050266,-0.83473986,-0.78116256,0.61210674,0.6537715,0.8485928,0.33372185,0.744892,0.33765104,-0.43550855,-0.771869,-0.8120434,-0.7792273
-0.60768,-0.74331397,-0.6826849,-0.8285591,-0.7528458,0.64264935,0.6743151,0.83593833,0.37376866,0.70130473,0.24856956,-0.60567147,-0.8177829,-0.78440195,-0.74759907
-0.5888492,-0.7312966,-0.75336176,-0.8230672,-0.72864854,0.6441222,0.6270624,0.8145949,0.33033463,0.728195,-0.14205703,-0.5025657,-0.81939393,-0.75062025,-0.75178903
0.7671428,0.68216723,0.74835956,-0.5595917,-0.686835,0.63099986,0.756208,-0.7407977,0.785131,-0.75369817,0.6799788,-0.80775315,0.7102515,-0.7396092,0.7617603
-0.6106522,-0.7653266,-0.81486815,-0.84118223,-0.74369997,0.64747477,0.6081728,0.7721389,0.3250738,0.75307894,0.06093946,-0.5625575,-0.65716904,-0.666648,-0.7620868
-0.61776215,-0.79528105,-0.8255821,-0.85390294,-0.7414715,0.6743578,0.61307037,0.8335144,0.32929128,0.7856466,-0.424627,-0.5355557,-0.6153384,-0.47312737,-0.76517683
-0.60926306,-0.80151176,-0.84577894,-0.84937495,-0.6527001,0.60713017,0.5816852,0.7423692,0.2540871,0.78723186,-0.52198136,-0.3804227,-0.7218428,-0.74834234,-0.7487582
-0.6252238,-0.748454,-0.7627304,-0.8249748,-0.72225845,0.6856092,0.6852239,0.84598076,0.39729643,0.7648114,0.17212513,-0.68357205,-0.73067766,-0.7378246,-0.7430318
-0.5551379,-0.7004743,-0.7454112,-0.7907792,-0.6735911,0.65372497,0.5925705,0.77913094,0.32789496,0.7032461,-0.19595887,-0.6414881,-0.72766876,-0.5405421,-0.65152186
-0.6329811,-0.7685938,-0.8137446,-0.844292,-0.7890607,0.5989628,0.672896,0.8748655,0.35201597,0.77422637,0.37642312,-0.643857,-0.7959773,-0.8390982,-0.76497537
-0.6448634,-0.77143043,-0.82380444,-0.84212965,-0.7908865,0.595161,0.6749521,0.8739094,0.33971712,0.76718765,0.38522425,-0.5602743,-0.58578175,-0.83236545,-0.7768312
-0.643551,-0.7774694,-0.8384488,-0.84619325,-0.79717755,0.59814274,0.6672971,0.8718141,0.33295274,0.7693807,0.376482,-0.47217298,-0.5273227,-0.8281536,-0.7919902
-0.64218885,-0.7681399,-0.7547378,-0.8543238,-0.71146697,0.6983933,0.6465833,0.82691485,0.3693646,0.7640566,-0.3590954,-0.71500355,-0.7381344,-0.6507219,-0.71968484
-0.59343505,-0.79137135,-0.84617245,-0.84576386,-0.76087326,0.58649206,0.63447434,0.26463872,0.3395796,0.7730966,0.3346497,-0.59978795,-0.81898874,-0.86214346,-0.77604103
-0.60375106,-0.7382392,-0.77566063,-0.83082944,-0.7277377,0.6577573,0.6028345,0.7544049,0.33830562,0.722005,0.20939524,-0.61223656,-0.6984738,-0.7126594,-0.7470152
-0.61033046,-0.73854953,-0.73933876,-0.816462,-0.7060191,0.67717636,0.6903885,0.85193557,0.40338692,0.7704965,0.10598882,-0.67891544,-0.82193524,-0.7204021,-0.67579275
-0.64435905,-0.7804548,-0.83416647,-0.8503666,-0.79014415,0.60802054,0.66826713,0.8770008,0.34484464,0.78203374,0.29001546,-0.6144794,-0.67933565,-0.8256137,-0.7780586
-0.5474773,-0.6964432,-0.76341206,-0.7876125,-0.66825426,0.64490765,0.58449954,0.793301,0.32887214,0.7163499,-0.12868755,-0.6169061,-0.7440305,-0.49110067,-0.66993654
-0.6252295,-0.7561542,-0.75459653,-0.83158845,-0.7357488,0.6623619,0.69879216,0.86858076,0.4134624,0.78361636,0.1997739,-0.6884198,-0.8037059,-0.7709569,-0.67447597
-0.63840884,-0.76531476,-0.81353533,-0.8416127,-0.77899134,0.6122924,0.6616737,0.8671792,0.3545204,0.76381826,0.3448421,-0.6300813,-0.5852343,-0.81706166,-0.7585016
-0.633085,-0.7648002,-0.8287359,-0.83263016,-0.7819356,0.5975394,0.6582805,0.85933304,0.32493883,0.7563287,0.3532395,-0.5110321,-0.44954047,-0.80182594,-0.77250016
-0.106350385,0.4417056,0.5742984,-0.67961013,-0.7021851,0.59456843,0.6655736,-0.6495824,0.60627717,-0.3144813,0.49667218,-0.71712756,-0.76371074,-0.7761443,-0.16940288
-0.63391024,-0.7972233,-0.8308344,-0.83629334,-0.7845154,0.634878,0.6459632,0.6401938,0.2698065,0.7701,-0.5025937,-0.2808623,-0.5148458,-0.7919293,-0.75126386
-0.6324185,-0.7764243,-0.7798742,-0.8361523,-0.72368807,0.6875382,0.63294226,0.8325328,0.28494325,0.76010567,-0.6157891,-0.48316357,-0.6719128,-0.6316076,-0.74266016
-0.65787053,-0.7858125,-0.821873,-0.86601293,-0.76098377,0.63748914,0.67120904,0.8745298,0.37172318,0.79931575,0.11749955,-0.6365282,-0.79131305,-0.8125479,-0.7968966
-0.57116896,-0.7281318,-0.7554634,-0.82195246,-0.70018464,0.67504865,0.588779,0.79020923,0.3502577,0.7128987,-0.06143537,-0.65312946,-0.71707994,-0.60815614,-0.7197896
-0.6360735,-0.766004,-0.79742545,-0.84267277,-0.75820667,0.64233655,0.680337,0.867513,0.38043013,0.779295,0.2553433,-0.6879207,-0.8122087,-0.79815376,-0.75967354
-0.6350494,-0.75562847,-0.778471,-0.8368765,-0.74774927,0.6546062,0.68172574,0.86156386,0.3942114,0.7630808,0.30687273,-0.69166255,-0.7701503,-0.788069,-0.75387025
-0.5869324,-0.7259196,-0.7711111,-0.81543696,-0.73622143,0.6400393,0.6387056,0.8238366,0.35818657,0.7293796,0.27939892,-0.64456624,-0.7577727,-0.76168615,-0.7432725
-0.43089452,-0.4981897,0.059389677,-0.7555506,-0.6814534,0.56143165,0.6587642,-0.8207596,0.4524628,0.4660641,0.503467,-0.6244332,-0.63719136,-0.8351768,-0.6958466
-0.59605014,-0.79194736,-0.80757654,-0.83745724,-0.7387027,0.6270707,0.72286063,0.6942513,0.3225165,0.7414079,0.12900351,-0.6607724,-0.7227742,-0.8171696,-0.5832299
-0.69665045,-0.8141367,-0.8209014,-0.857624,-0.75712425,0.69661194,0.6726061,0.877098,0.32923397,0.81489646,-0.59678656,-0.31341964,-0.3995593,-0.599239,-0.78844017
-0.6858661,-0.81515217,-0.8061707,-0.8702915,-0.7455323,0.72139597,0.7274193,0.88625336,0.41958418,0.84097445,-0.5185056,-0.63619375,-0.5155043,-0.72911686,-0.80590504
-0.8691327,-0.76212406,0.8423011,-0.7043596,-0.6560174,0.610099,0.7074861,-0.8167096,0.3047931,0.80589277,0.69616896,0.7805997,0.7969493,-0.58619887,-0.71754
-0.80520004,-0.7509444,0.87441975,-0.6789021,-0.70814204,0.5239999,0.6970381,-0.820737,0.27866676,0.748797,0.6808757,0.8138329,0.8549563,-0.70381576,-0.49472106
-0.6060541,-0.80047977,-0.8325333,-0.85250825,-0.7796073,0.6105972,0.68763834,0.59804183,0.34749666,0.6432717,0.046424963,-0.6321644,-0.36075938,-0.82724094,-0.7196666
-0.69657725,-0.8209475,-0.8389966,-0.8611214,-0.7662772,0.69620436,0.70186657,0.8730392,0.35087752,0.8038298,-0.5249334,-0.39426166,-0.18310885,-0.6845092,-0.80890155
-0.6143071,-0.76284015,-0.76034373,-0.84388006,-0.7591547,0.642451,0.7041371,0.8655717,0.43347055,0.59969294,0.4034261,-0.72492003,-0.84195065,-0.8198303,-0.7352832
0.84103096,0.6988151,0.63638663,-0.6012473,-0.75312823,0.67481935,0.75995684,-0.78838164,0.7520135,-0.26114938,0.73412997,-0.8139005,0.8104293,-0.7586263,0.5670878
-0.8777015,-0.7822283,0.8505389,-0.74892944,-0.729716,0.51006836,0.62609166,-0.8410878,0.24275513,0.7985847,0.6220492,0.82490486,0.80510604,-0.73657215,-0.7812854
-0.87147415,-0.7722826,0.81033456,-0.7289851,-0.6872913,0.56134284,0.6895278,-0.8603976,0.2859564,0.8191809,0.67540854,0.6699292,0.75677985,-0.74823076,-0.7630872
-0.8614673,-0.7582827,0.8438495,-0.72646445,-0.6936847,0.52928823,0.6397664,-0.82446855,0.24093142,0.7733163,0.6417919,0.7990586,0.7034676,-0.6669048,-0.7638065
-0.6329464,-0.73535293,0.8653137,-0.7005273,-0.7164081,0.5308413,0.7070432,-0.65181386,0.34041482,0.63600934,0.68476856,0.57344544,0.8603863,-0.79125184,-0.32152346
-0.75958246,-0.75808376,0.7958323,-0.72925496,-0.7517573,0.50322765,0.67582107,-0.8499595,0.3153601,0.683755,0.61613023,0.24399036,0.83104974,-0.82804483,-0.67559075
